tid,toi,toidisplay,tfopwg_disp,disposition_group,target_confirmed_planet,target_label_name,pl_orbper,pl_rade,st_tmag,st_teff,st_rad,missing_feature_count,missing_feature_names,rowupdate,release_date,planet_probability,priority_score
188668950,5731.01,TOI-5731.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,270.303816,4.4969676,11.241,4448.25,0.767409,0,,2023-07-07 12:03:02,2026-05-15 16:14:29,0.575,0.4599416879621586
335952150,5732.01,TOI-5732.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,60.1702823,11.9133,10.2071,6710.0,1.42,0,,2024-08-07 12:03:04,2026-05-15 16:14:29,0.625,0.49814504458029707
224297408,5733.01,TOI-5733.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.2751966,2.7563441,10.968,4388.89,0.832265,0,,2025-08-01 10:05:58,2026-05-15 16:14:29,0.685,0.5226927411427934
177391159,4984.01,TOI-4984.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.6748618,,12.4373,6084.3,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29,0.21,0.23599749448119528
5592720,4986.01,TOI-4986.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.5946181,22.1605,12.8742,6345.0,2.12,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.155,0.23688886002886064
445392860,4988.01,TOI-4988.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.3696548,21.171114,14.881,3986.0,0.697237,0,,2024-12-27 12:03:09,2026-05-15 16:14:29,0.38,0.3276554918121641
303385111,4989.01,TOI-4989.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.429078,21.1656,13.0413,5654.0,1.85,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.545,0.43023337731056227
123702439,499.01,TOI-499.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,8.5334865,4.14687,10.1374,5997.0,0.97,0,,2024-09-09 12:03:07,2026-05-15 16:14:29,0.43,0.4042375308215447
295312916,4990.01,TOI-4990.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.6386197,13.3798,12.9123,5373.0,1.56,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.62,0.46902423355142076
247180220,4991.01,TOI-4991.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.7702101,13.5452,14.6594,3601.0,0.68,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.37,0.3251686011457486
362111691,4992.01,TOI-4992.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.8807474,18.7724,13.1812,6356.0,1.7,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.56,0.4361225910626057
360221713,4993.01,TOI-4993.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.1062522,12.6882,12.782,5369.0,2.13,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.485,0.40308916567147296
294295243,4995.01,TOI-4995.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.7802662,8.87975,11.8014,6124.0,1.88,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.41,0.37601113372978157
384709136,4996.01,TOI-4996.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.8131406,15.2753,12.7523,6287.0,2.1,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.53,0.42582070495565416
340624586,4997.01,TOI-4997.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,13.3178839,,11.1281,7295.5,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29,0.105,0.1972985714846458
76228620,4998.01,TOI-4998.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,9.7800223,9.06075,11.2723,6113.0,1.33,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.395,0.37424747033708206
33227166,4999.01,TOI-4999.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.5846356,9.33343,10.8235,5698.0,1.99,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.585,0.47438958833902267
179230828,5000.01,TOI-5000.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.5422295,14.7328,12.6702,5483.0,1.02,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.64,0.48167935574001697
435740442,5237.01,TOI-5237.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.9889845,17.7415,12.4705,6002.0,1.42,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.51,0.4190050308718192
230290708,5239.01,TOI-5239.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,11.3182327,8.83548,12.7986,5969.0,1.24,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.26,0.28995747484921125
305948428,5241.01,TOI-5241.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.8398399,12.0967,12.1019,5506.0,1.39,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.845,0.5904380195244578
426122503,5242.01,TOI-5242.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.4038486,11.4754,12.789,5074.0,0.85,0,,2025-09-19 12:04:41,2026-05-15 16:14:29,0.89,0.6055510393645419
322504451,5243.01,TOI-5243.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.6087939,16.2542,12.5949,5995.0,1.81,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.315,0.3202190759182344
352151292,5244.01,TOI-5244.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.0821798,10.6708,12.8105,5929.0,1.53,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.345,0.33266894975898975
123041007,5245.01,TOI-5245.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,0.4305826,12.4063,14.5795,3861.0,0.69,0,,2025-01-30 12:03:06,2026-05-15 16:14:29,0.26,0.27106173593167127
289307883,5247.01,TOI-5247.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,12.9177538,15.194,12.4228,5606.0,1.3,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.525,0.4264830417721234
256154857,5248.01,TOI-5248.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,0.701239,10.9462,13.4319,5126.0,0.85,0,,2025-02-02 12:03:02,2026-05-15 16:14:29,0.225,0.2661076505325837
185598695,5249.01,TOI-5249.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.6285493,12.8401,13.4752,6007.0,1.06,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.67,0.4879185133706774
71512186,525.01,TOI-525.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,14.8608019,4.4404093,8.7784,7064.0,1.62231,0,,2024-09-08 10:08:02,2026-05-15 16:14:29,0.245,0.32626536539003603
278105308,5250.01,TOI-5250.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.4463931,20.2415,11.7781,6815.0,2.19,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.385,0.3639488471261661
436007113,5251.01,TOI-5251.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.3205922,14.7239,12.2492,6756.0,1.51,0,,2025-07-22 12:04:25,2026-05-15 16:14:29,0.365,0.34896383683879517
395385033,5252.01,TOI-5252.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.5394045,13.4388,12.899,6369.0,1.7,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.325,0.3215108479427138
284660935,5253.01,TOI-5253.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,1.1110609,12.9236,13.286,5500.1,1.02,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.7,0.5051821021843421
386772576,5499.01,TOI-5499.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.8038446,11.3023,12.8935,5019.0,0.83,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.835,0.5767757478720386
62740096,5500.01,TOI-5500.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.7530712,19.7783,13.189,5625.1,0.89,0,,2026-04-03 12:04:00,2026-05-15 16:14:29,0.61,0.4612086086287457
94823134,5501.01,TOI-5501.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,24.166804,8.65143,12.3295,5985.0,1.35,0,,2024-09-24 10:08:02,2026-05-15 16:14:29,0.335,0.33188780642757565
126322519,5502.01,TOI-5502.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,11.6260799,4.02844,10.3404,6317.0,1.32,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.425,0.3993461915597609
95079513,5504.01,TOI-5504.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,13.2414304,4.4877,10.8343,6062.1,1.2,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.225,0.29385180467981353
374350678,5505.01,TOI-5505.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,11.1064221,10.19,12.8078,5190.5,0.79,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.605,0.46236838552715304
385312460,5506.01,TOI-5506.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,19.5862903,19.398,13.259,5986.0,1.23,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.18,0.24446521801023097
377097547,5507.01,TOI-5507.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.5068165,0.9740062,10.8055,3514.0,0.356879,0,,2025-05-03 12:03:17,2026-05-15 16:14:29,0.885,0.7441459801632619
406140233,5508.01,TOI-5508.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.1816478,14.4913,13.4649,5949.3,1.53,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.755,0.5306105365304021
35285308,5509.01,TOI-5509.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.7656076,9.12778,12.5879,5638.4,1.08,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.43,0.37756790750438773
26865340,5510.01,TOI-5510.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.7380349,17.067,11.4769,6786.0,1.76,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.405,0.3772295690392178
389040826,5511.01,TOI-5511.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.7174703,5.77392,12.8656,3628.0,0.51,0,,2025-12-09 12:03:42,2026-05-15 16:14:29,0.885,0.6020858550342642
366698929,5512.01,TOI-5512.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.5589188,10.6821,12.5869,5429.0,1.02,0,,2025-02-24 12:03:31,2026-05-15 16:14:29,0.855,0.5901449768519901
63190194,5514.01,TOI-5514.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.7459947,12.8043,13.4277,5332.0,0.94,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.87,0.5885963699892955
353225230,5766.01,TOI-5766.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,0.5721596,9.61266,13.0009,5560.2,1.12,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.145,0.23083211798353043
351652998,5767.01,TOI-5767.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.015073,15.9171,13.4429,5690.0,1.03,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.635,0.4708056615683919
470990157,5768.01,TOI-5768.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.7749324,12.3016,12.8212,6448.0,1.62,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.655,0.4876234703236733
410094645,577.01,TOI-577.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,3.329754,22.3335,12.4167,7341.0,1.5,0,,2021-10-29 12:59:15,2026-05-15 16:14:29,0.18,0.254575210766785
23179035,5770.01,TOI-5770.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.4529225,12.177,13.0383,5986.6,0.88,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.405,0.360374502344754
459836041,5771.01,TOI-5771.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.6867154,11.1995,13.038,5839.0,1.8,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.575,0.4450909845969262
313609787,5772.01,TOI-5772.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.5023306,13.5233,13.442,5568.0,1.21,0,,2024-08-22 12:02:41,2026-05-15 16:14:29,0.905,0.6058436095269754
445795465,5773.01,TOI-5773.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.7404478,12.6696,12.4443,5390.0,1.74,0,,2026-01-14 12:03:42,2026-05-15 16:14:29,0.56,0.4443054152105495
9701368,5774.01,TOI-5774.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.4049747,14.7278,13.2035,5662.6,0.95,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.595,0.4533497858311468
289666986,5775.01,TOI-5775.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.4369467,7.18163,14.8831,3550.0,0.41,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.42,0.3476288193733216
310728245,5776.01,TOI-5776.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.1816344,13.4666,12.1884,5900.0,1.76,0,,2024-08-22 12:02:41,2026-05-15 16:14:29,0.865,0.5995273254601399
459189798,5777.01,TOI-5777.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.9171675,2.51967,11.8799,4208.0,0.67,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.815,0.5778834581675321
264468702,5778.01,TOI-5778.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.0962241,9.0747,14.0296,3769.0,0.6,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.82,0.5567700533683504
102846772,5779.01,TOI-5779.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,10.2515829,11.6535,13.1293,6080.0,1.83,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.535,0.42389633752767075
43333094,5780.01,TOI-5780.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,7.5358996,16.6203,13.4747,5306.0,1.13,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.435,0.37026466904090494
279920478,5781.01,TOI-5781.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.38265,10.2347,11.8987,4942.0,3.05,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.62,0.48013234537346056
158845573,5782.01,TOI-5782.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.0048582,4.81636,10.6582,5641.8,1.83,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.405,0.386230605815305
179230828,5000.02,TOI-5000.02,PC,candidate_for_prediction,,to_be_predicted_after_model_training,15.3392841,11.7705,12.6702,5483.0,1.02,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.795,0.5586424968665004
95709395,5001.01,TOI-5001.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.069043,13.2155,12.1641,6763.0,1.51,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.28,0.3072446663456203
418471116,5002.01,TOI-5002.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.7318818,13.3208,13.4479,6129.0,1.23,0,,2024-12-05 16:02:02,2026-05-15 16:14:29,0.845,0.5757664537258284
301900477,5003.01,TOI-5003.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.4540914,12.2601,11.8406,6188.0,1.13,0,,2025-07-22 12:04:25,2026-05-15 16:14:29,0.66,0.5008191463828213
384386062,5004.01,TOI-5004.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.7626113,10.0697,13.0071,5470.0,0.97,0,,2025-07-22 12:04:25,2026-05-15 16:14:29,0.665,0.4904798312507829
449107129,5006.01,TOI-5006.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.254955,14.4712,11.9055,8653.0,2.88,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.13,0.2351197132252779
150531994,5008.01,TOI-5008.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.7755355,10.8887555,12.9499,5183.0,0.94,0,,2026-03-03 16:00:01,2026-05-15 16:14:29,0.78,0.5487695841524576
463781038,5009.01,TOI-5009.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.1755735,17.9327,11.9032,9169.0,3.44,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.035,0.1874300452516773
276735500,5010.01,TOI-5010.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.7107895,12.843,14.6681,3980.0,0.7,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.605,0.4422478458712515
418298773,5011.01,TOI-5011.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.6060495,6.7707607,13.4962,4471.0,0.78826,0,,2024-12-05 16:02:02,2026-05-15 16:14:29,0.335,0.3202994924576056
245728942,5012.01,TOI-5012.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.18438,14.8687,11.4302,10708.0,1.82,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.24,0.2953258484449016
287494667,5013.01,TOI-5013.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.989491,13.4707,12.7482,6620.0,2.21,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.27,0.2956367248027697
362032529,5014.01,TOI-5014.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.4507193,8.16973,12.4073,5712.0,1.7,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.475,0.4021714672744584
221656234,5015.01,TOI-5015.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.4533968,16.1215,12.491,6333.0,1.7,0,,2025-07-22 12:04:25,2026-05-15 16:14:29,0.555,0.44131000278339105
126225595,5254.01,TOI-5254.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.4836616,13.9078,11.7137,5646.0,2.35,0,,2024-10-02 12:02:55,2026-05-15 16:14:29,0.63,0.4872064756911
158325942,5255.01,TOI-5255.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.612273,12.9095,12.6023,5874.0,1.45,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.595,0.4600830925807513
356146869,5256.01,TOI-5256.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,21.1968768,6.85964,13.089,4934.0,0.84,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.705,0.5087376536542181
375419034,5259.01,TOI-5259.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.0321361,12.5315,13.0157,6071.0,1.06,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.66,0.48803532681751566
402828941,5261.01,TOI-5261.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.1509756,10.8804,12.1444,5686.0,1.04,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.84,0.5875105956236971
275527293,5263.01,TOI-5263.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.1501356,20.3727,13.1549,5950.0,1.56,0,,2024-09-01 12:02:56,2026-05-15 16:14:29,0.52,0.41650528465684555
435719275,5264.01,TOI-5264.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.4274169,19.9341,11.9275,6812.0,1.92,0,,2024-09-20 12:02:42,2026-05-15 16:14:29,0.44,0.3898694675987603
219847787,5265.01,TOI-5265.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,11.5914514,3.16826,11.456,5896.0,1.08,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.66,0.5046404454994442
153971295,5267.01,TOI-5267.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,13.7036806,2.8229,11.9139,5546.0,0.87,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.71,0.5245317518920237
359321688,5269.01,TOI-5269.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.7340756,9.45026,11.4416,8524.0,2.25,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.08,0.21528054658420576
148228019,527.01,TOI-527.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,18.0892103,22.2024283,8.2488,7403.0,1.8368599,0,,2024-09-07 10:08:02,2026-05-15 16:14:29,0.17,0.2943850466714346
55275863,5515.01,TOI-5515.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.5926333,2.4974696,10.5182,5494.0,0.835682,0,,2023-11-26 12:02:43,2026-05-15 16:14:29,0.74,0.5552137681216653
70678449,5516.01,TOI-5516.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.3776584,12.3407,12.2614,6077.0,2.02,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.715,0.5237175819444603
307951656,5517.01,TOI-5517.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.5867288,13.5857,13.4016,5737.0,1.55,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.895,0.6012263739829641
386620582,5518.01,TOI-5518.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,4.469996,11.2936,10.927,6948.0,1.12,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.335,0.3483178370335498
443582629,5519.01,TOI-5519.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.8512587,1.3562009,11.7119,3443.0,0.365053,0,,2024-11-15 16:02:02,2026-05-15 16:14:29,0.985,0.7217867654055684
396932137,5521.01,TOI-5521.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,18.5146638,6.56184,8.94302,6379.0,1.35,0,,2024-02-19 12:02:55,2026-05-15 16:14:29,0.84,0.6217633350576889
366409685,5522.01,TOI-5522.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,1.3852161,6.5271985,11.9589,6294.0,1.451,0,,2025-07-09 16:00:02,2026-05-15 16:14:29,0.125,0.23219249385546592
443616612,5523.01,TOI-5523.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,,9.5037684,13.7701,3696.0,0.563,1,pl_orbper,2022-04-21 12:03:43,2026-05-15 16:14:29,0.775,0.5205766172069625
345450130,5525.01,TOI-5525.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.7521595,1.3820795,11.8693,3288.0,0.418181,0,,2024-11-12 12:02:56,2026-05-15 16:14:29,0.91,0.6775238718138856
335540507,5526.01,TOI-5526.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,10.864728,2.5708592,10.8228,4788.0,0.752578,0,,2026-01-10 10:08:01,2026-05-15 16:14:29,0.945,0.6542037372877403
415399713,5527.01,TOI-5527.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,346.1614828,2.5449936,10.3965,5862.0,0.92603,0,,2025-09-04 12:04:12,2026-05-15 16:14:29,0.47,0.4829429576140268
81419525,580.01,TOI-580.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.5498373,13.3884,9.5518,11159.0,1.58,0,,2023-06-28 16:02:02,2026-05-15 16:14:29,0.27,0.3310297362434229
378390325,5805.01,TOI-5805.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,20.5676815,5.30408,9.30608,6809.0,1.49,0,,2024-11-14 10:08:02,2026-05-15 16:14:29,0.425,0.4101770586165684
283621618,5806.01,TOI-5806.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.1856488,11.2665,8.2942,6602.0,1.51,0,,2024-11-01 10:08:02,2026-05-15 16:14:29,0.585,0.5022048184000684
188646744,5807.01,TOI-5807.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,14.2423724,2.12067,6.8806,6815.9,1.65,0,,2024-11-14 10:08:02,2026-05-15 16:14:29,0.5,0.4758767356934325
459735346,5808.01,TOI-5808.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,7.1701672,2.37279,8.9415,5707.0,0.94,0,,2024-11-05 10:08:02,2026-05-15 16:14:29,0.985,0.6952072527347404
283471501,5809.01,TOI-5809.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,9.2103194,2.62813,9.3206,4115.1,0.88,0,,2024-11-14 10:08:02,2026-05-15 16:14:29,0.9,0.6482089226882187
379824738,5810.01,TOI-5810.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.6857105,15.1292,10.291,6142.0,1.87,0,,2024-11-05 10:08:02,2026-05-15 16:14:29,0.56,0.46771238464953846
302054555,5017.01,TOI-5017.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.3677179,12.6215,12.4698,5575.2,2.3,0,,2025-05-17 12:03:19,2026-05-15 16:14:29,0.495,0.4114919387048252
294691204,5018.01,TOI-5018.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.5859565,5.98453,11.576,6353.0,1.41,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.495,0.42109843234324673
420829332,5019.01,TOI-5019.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.090295,8.96609,12.6345,5479.0,1.14,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.11,0.21731405750364807
172193428,502.01,TOI-502.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,2.9412694,8.8335566,10.3773,5642.0,1.21356,0,,2024-09-09 12:03:07,2026-05-15 16:14:29,0.325,0.34941820114314115
310266243,5020.01,TOI-5020.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.3450209,11.8547,13.3298,6279.0,2.04,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.45,0.3794706886210362
403405969,5021.01,TOI-5021.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,12.975062,11.8674,13.2565,6480.9,1.5,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.365,0.33735486308980256
208772468,5022.01,TOI-5022.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.244541,13.6382,13.1509,5455.0,1.03,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.92,0.6165986903385073
213111428,5023.01,TOI-5023.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.2749988,17.0496,14.9582,3199.0,0.32,0,,2025-07-22 12:04:25,2026-05-15 16:14:29,0.225,0.24931573122249898
344130921,5024.01,TOI-5024.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,14.7765802,10.2309,12.9267,6247.0,1.46,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.26,0.28836588039503314
217838717,5025.01,TOI-5025.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.8846592,16.5935,12.3666,8219.0,1.42,0,,2025-05-13 12:03:17,2026-05-15 16:14:29,0.24,0.285147957092425
161247580,5026.01,TOI-5026.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.2813635,10.9441,11.831,6622.0,1.54,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.335,0.33848848372004803
76894548,5028.01,TOI-5028.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.9353218,20.2069,12.5587,5806.0,2.17,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.395,0.3604878042004127
154400369,5029.01,TOI-5029.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.8861815,10.8516,12.1989,8615.0,1.39,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.09,0.21192859076867915
444290896,5030.01,TOI-5030.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.4299239,,12.3927,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29,0.02,0.12477760919223017
46807139,5031.01,TOI-5031.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.5314275,,13.302,3605.0,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29,0.07,0.1564862159644118
283665218,5032.01,TOI-5032.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.032661,,12.7954,5049.5,,2,pl_rade;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29,0.005,0.12944880494297087
